+8.06000E+2	+3.06549E-2	+1.37086E-2	+1.75356E-2
+8.08000E+2	+3.03497E-2	+1.38749E-2	+1.76652E-2
+8.10000E+2	+3.24097E-2	+1.41315E-2	+1.81650E-2
+8.12000E+2	+3.33557E-2	+1.51329E-2	+1.94936E-2
+8.14000E+2	+3.68500E-2	+1.61613E-2	+2.09582E-2
+8.16000E+2	+3.72925E-2	+1.68878E-2	+2.18317E-2
+8.18000E+2	+3.73688E-2	+1.75100E-2	+2.27259E-2
+8.20000E+2	+3.82996E-2	+1.84506E-2	+2.41875E-2
+8.22000E+2	+4.09241E-2	+1.91454E-2	+2.50056E-2
+8.24000E+2	+4.22516E-2	+1.99441E-2	+2.60971E-2
+8.26000E+2	+4.16107E-2	+2.10589E-2	+2.76015E-2
+8.28000E+2	+4.42505E-2	+2.27456E-2	+3.00836E-2
+8.30000E+2	+4.55780E-2	+2.40435E-2	+3.15097E-2
+8.32000E+2	+4.82178E-2	+2.51173E-2	+3.31978E-2
+8.34000E+2	+4.92401E-2	+2.59458E-2	+3.39574E-2
+8.36000E+2	+4.81415E-2	+2.52381E-2	+3.29470E-2
+8.38000E+2	+4.98199E-2	+2.44524E-2	+3.23933E-2
+8.40000E+2	+4.67377E-2	+2.47722E-2	+3.25549E-2
+8.42000E+2	+4.75769E-2	+2.52409E-2	+3.31443E-2
+8.44000E+2	+4.67529E-2	+2.41055E-2	+3.18158E-2
+8.46000E+2	+4.53949E-2	+2.38671E-2	+3.13400E-2
+8.48000E+2	+4.45099E-2	+2.29858E-2	+3.02755E-2
+8.50000E+2	+4.39911E-2	+2.24745E-2	+2.95532E-2
+8.52000E+2	+4.40674E-2	+2.24528E-2	+2.95652E-2
+8.54000E+2	+4.30908E-2	+2.22063E-2	+2.91392E-2
+8.56000E+2	+4.31519E-2	+2.16027E-2	+2.86633E-2
+8.58000E+2	+4.23279E-2	+2.15676E-2	+2.84740E-2
+8.60000E+2	+4.44489E-2	+2.19849E-2	+2.90548E-2
+8.62000E+2	+4.46625E-2	+2.25318E-2	+2.97252E-2
+8.64000E+2	+4.53186E-2	+2.32331E-2	+3.05785E-2
+8.66000E+2	+4.53796E-2	+2.35438E-2	+3.09589E-2
+8.68000E+2	+4.44336E-2	+2.31623E-2	+3.05127E-2
+8.70000E+2	+4.60052E-2	+2.34473E-2	+3.10481E-2
+8.72000E+2	+4.69513E-2	+2.43362E-2	+3.21722E-2
+8.74000E+2	+4.70886E-2	+2.48374E-2	+3.28882E-2
+8.76000E+2	+4.83398E-2	+2.50547E-2	+3.31803E-2
+8.78000E+2	+4.78516E-2	+2.53946E-2	+3.36177E-2
+8.80000E+2	+4.75159E-2	+2.53373E-2	+3.33624E-2
+8.82000E+2	+6.34155E-2	+2.53287E-2	+3.34283E-2
+8.84000E+2	+5.05219E-2	+2.57390E-2	+3.40724E-2
+8.86000E+2	+4.78363E-2	+2.60772E-2	+3.44596E-2
+8.88000E+2	+5.01862E-2	+2.68022E-2	+3.55191E-2
+8.90000E+2	+5.13916E-2	+2.75673E-2	+3.64391E-2
+8.92000E+2	+5.09338E-2	+2.74412E-2	+3.62637E-2
+8.94000E+2	+5.08118E-2	+2.68248E-2	+3.52704E-2
+8.96000E+2	+4.88892E-2	+2.60036E-2	+3.43624E-2
+8.98000E+2	+4.99115E-2	+2.64294E-2	+3.50969E-2
